# Glaciological.Mass.Balance,,,,,,,,,,,,,,,,,,
# ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.).,,,,,,,,,,,,,,,,,,
# INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS.,,,,,,,,,,,,,,,,,,
"# When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns.",,,,,,,,,,,,,,,,,,
"# WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01",,,,,,,,,,,,,,,,,,
# Note that this file contains only a minimal set of data fields.,,,,,,,,,,,,,,,,,,
# Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf).,,,,,,,,,,,,,,,,,,
# Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch).,,,,,,,,,,,,,,,,,,
PU,NAME,WGMS_ID,LATITUDE,LONGITUDE,GEOREG1,GEOREG2,REFERENCE_YEAR,SURVEY_YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,ELA,AAR,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS,GLACIER_REGION_CODE
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",1994,1995,1930,-1230,700,1400,57,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 39, 92, 93, 75a] For detailed reference information consult Dyurgerov's Appendix 1!",,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",1995,1996,1260,-1650,-390,1493,42,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 39, 92, 93, 75a] For detailed reference information consult Dyurgerov's Appendix 1!",,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",1996,1997,1870,-2500,-630,1498,41,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 39, 92, 93, 75a] For detailed reference information consult Dyurgerov's Appendix 1!",,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",1997,1998,1350,-1870,-520,1504,36,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 39, 92, 93, 75a] For detailed reference information consult Dyurgerov's Appendix 1!",,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",1998,1999,1330,-1510,-180,1492,42,Per Holmlund,"Department of Physical Geography and Quaternary Geology, Stockholm University, S-106 91 Stockholm, S",WGMS (2005): FoG 1995-2000 (Vol. VIII).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",1999,2000,1620,-1040,580,1405,53,Per Holmlund,"Department of Physical Geography and Quaternary Geology, Stockholm University, S-106 91 Stockholm, SE",WGMS (2008): FoG 2000-2005 (Vol. IX).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2000,2001,1140,-1840,-700,1530,30,,,WGMS (2008): FoG 2000-2005 (Vol. IX).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2001,2002,1750,-2580,-830,1496,37,,,WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2002,2003,1380,-2480,-1040,1582,29,,,WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2003,2004,1550,-1670,-120,,40,,,WGMS (2008): FoG 2000-2005 (Vol. IX).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2004,2005,1640,-1720,-70,,43,,,WGMS (2008): FoG 2000-2005 (Vol. IX).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2005,2006,1100,-2820,-1720,1615,17,Peter Jansson,,WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2006,2007,1530,-1120,410,1480,50,Peter Jansson,,WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2007,2008,1930,-1350,580,1410,53,,,WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2008,2009,1300,-1830,-530,1495,37,,,WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2009,2010,960,-1650,-690,1570,28,,,WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2010,2011,1320,-2370,-1060,1585,25,,,WGMS (2013): GMBB No. 12 (2010-2011).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2011,2012,1250,-570,680,1405,57,Per Holmlund and Peter Jansson,Stockholm University,WGMS (2015): GGCB No. 1 (2012-2013).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2012,2013,950,-2360,-1410,1590,20,Peter Jansson,Tarfala Research Station,WGMS (2015): GGCB No. 1 (2012-2013).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2013,2014,1510,-2400,-890,1500,31,Peter Jansson,Tarfala Research Station,WGMS (2017): GGCB No. 2 (2014-2015).,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2014,2015,1460,-820,640,1370,71,Peter Jansson,Stockholm University,http://bolin.su.se/data/tarfala/,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2015,2016,1510,-1740,-240,1480,46,Peter Jansson,Stockholm University,http://bolin.su.se/data/tarfala/,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2016,2017,1540,-1070,470,1379,60,Helanow C. (NG); Tarfala research station,"Department of Physical Geography, Stockholm University (NG); Swedish Infrastructure for Ecosystem Science (SITES)",http://bolin.su.se/data/tarfala/,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2017,2018,1090,-2690,-1600,1569,19,Helanow C. (NG); Pia Eriksson (NG); Tarfala research station,"Department of Physical Geography, Stockholm University (NG); Swedish Infrastructure for Ecosystem Science (SITES)",https://data.fieldsites.se/portal/; http://bolin.su.se/data/tarfala/,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2018,2019,1590,-1900,-310,1501,42,Helanow C. (NG); Pia Eriksson (NG); Tarfala research station,"Department of Physical Geography, Stockholm University (NG); Swedish Infrastructure for Ecosystem Science (SITES)",https://data.fieldsites.se/portal/; http://bolin.su.se/data/tarfala/,,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2019,2020,1776,-1640,136,1402,56,,,,"MASS_BALANCE_POINT.DENSITY: For annual balances, density of ice as standard (917 kg/m^3) and density of snow taken as 400 kg/m^3",SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2020,2021,1099,-1922,-823,1549,30,,,,"[flag] MASS_BALANCE_POINT.DENSITY: Density of snow taken from Rabots glacier for the same year due to issue in the density measurements at the snowpit of Storglaciären | MASS_BALANCE_POINT.DENSITY: For winter balances, interval densities of snow used to create a linear relationship between cumulative snow depth and cumulative water equivalence. For annual balances, density of ice as standard (917 kg/m^3) and density of snow taken as 400 kg/m^3",SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2021,2022,1602,-1814,-212,1488,40,,Tarfala Research Station,,MASS_BALANCE_POINT.DENSITY: Ice assumed as 917 kg/m3 and snow as 400 kg/m3 where BALANCE_CODE=BA,SCA
SE,STORGLACIAEREN,332,67.903,18.568,Scandinavia,"Scandinavia, North",2022,2023,1237,-2049,-812,1484,37,Tarfala Research Station staff,,,,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1961,1962,1181,-397,783,,NA,Randi Pytte (UiO/NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Pytte, R. (1964): Hellstugubreen. En glasiologisk undersøkelse. Hovedoppgave. Universitetet i Oslo.",Original,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1962,1963,933,-1922,-988,2020,15,Randi Pytte (UiO/NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Østrem, G. and O. Liestoel (eds.) (1964): Glas. unders. i Norge 1963, Norsk Polarinstitutt Meddelelser 90, 1964, 59 p.",Original,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1963,1964,722,-812,-90,1900,50,Randi Pytte (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Østrem, G. and O. Liestoel (eds.). (1964): Glasio-hydrologiske undersøkelser i Norge 1964, NVE Meddelelser 14, 1964, 90 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1964,1965,1300,-753,546,1690,81,Randi Pytte (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Pytte, R. and O. Liestoel (eds.). (1965): Gladio-hydrologiske undersøkelser i Norge 1965, NVE ÅrsRap. fra brekontoret 1966, 64 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1965,1966,959,-1592,-632,1940,33,Randi Pytte (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Pytte, R. (ed.). (1967): Glas. unders. i Norge i 1966, NVE Rap. 2-1967, 83 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1966,1967,1500,-902,597,1800,72,Randi Pytte (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Østrem, G. and R. Pytte (ed.) (1968): Glas. unders. i Norge i 1967, NVE Rap. 4-1968, 131p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1967,1968,1398,-1473,-75,1875,55,Randi Pytte (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Pytte, R. (ed.) (1969): Glas. unders. i Norge i 1968, NVE Rap. 5-1968, 149p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1968,1969,957,-2199,-1242,2130,2,Randi Pytte (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Pytte, R. (ed.). (1970): Glas. unders. i Norge i 1969, NVE Rap. 5-1970, 96p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1969,1970,704,-1667,-962,2020,15,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A. (ed.). (1971): Glas. unders. i Norge i 1970, NVE Rap. 2-1971, 110p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1970,1971,1122,-1235,-112,1860,59,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A. (ed.) (1973): Glas. unders. i Norge i 1971, NVE Rap. 2-1973, 110 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1971,1972,940,-1419,-479,1950,29,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A. (ed.) (1974): Glas. unders. i Norge i 1972, NVE Rap. 1-1974, 99 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1972,1973,1196,-1409,-212,1880,54,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A. (ed.) (1975): Glas. unders. i Norge i 1973, NVE Rap. 1-1975, 72 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1973,1974,1012,-726,285,1785,74,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A., B. Wold and G. Østrem (ed.). (1975): Glas. unders. i Norge i 1974, NVE Rap. 5-1975, 71p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1974,1975,1357,-1691,-334,1950,29,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Wold, B. and Hagen, J. O. (ed.). (1977): Glas. unders. i Norge 1975, NVE Rap. 2-1977, 66 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1975,1976,1153,-1869,-715,1970,23,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Hagen, J. O. (ed.). 1977. Glas. unders. i Norge 1976, NVE Rap. 7-1977, 94 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1976,1977,687,-1373,-685,2075,8,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Wold, B. and N. Haakensen (ed.). 1978. Glas. unders. i Norge 1977, NVE Rap. 3-1978, 54 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1977,1978,1064,-1547,-482,1890,52,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Wold, B. and K. Repp (ed.).1979. Glas. unders. i Norge 1978, NVE Rap. 4-1979, 71 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1978,1979,1436,-1426,10,1820,68,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Haakensen, N. and B. Wold (ed.). 1981. Glas. unders. i Norge 1979, NVE Rap. 3-1981, 80 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1979,1980,814,-2012,-1197,2050,12,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Haakensen, N. (ed.). 1982. Glas. unders. i Norge 1980, NVE Rap. 1-1982, 87 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1980,1981,1058,-1397,-338,1950,29,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Haakensen, N. (Ed.). 1984. Glasiologiske undersøkelser i Norge 1981. NVE rapport nr 01 1984 (79 s.)",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1981,1982,848,-1215,-367,1920,42,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Roland, E. and N. Haakensen (ed.). 1985. Glas. unders. i Norge 1982, NVE Rap. 1-1985, 97p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1982,1983,1469,-1312,156,1820,68,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Roland, E. and N. Haakensen (ed.). 1986. Glas. unders. i Norge 1983, NVE Rap. 1-1986, 50p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1983,1984,1219,-1742,-522,1965,25,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Kjeldsen, O. (ed.). 1987. Glas. unders. i Norge 1984, NVE Publikasjon V 7-1987, 68p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1984,1985,1108,-1415,-306,1880,54,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, Haakensen and Wold. 1988. Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1985,1986,776,-1284,-507,1940,33,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1986,1987,1150,-709,441,1690,81,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1987,1988,1279,-2326,-1046,2025,15,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1988,1989,1659,-872,787,1660,84,Glacier group (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Østrem, G. (ed.) (1991): Massbalansemålinger på norske breer 1988 og 1989, NVE Publikasjon 11-1991, 79 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1989,1990,1827,-1102,724,1640,87,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Østrem, G. (ed.) (1991): Massbalansemålinger på norske breer 1988 og 1989, NVE Publikasjon 11-1991, 79 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1990,1991,985,-1403,-418,1950,29,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1991,1992,1176,-991,185,1850,62,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1992,1993,1258,-916,341,,NA,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.",Homogenized; ELA undefined,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1993,1994,1269,-1146,123,1850,62,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1994,1995,1431,-1496,-64,1885,53,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1995,1996,663,-1341,-677,1955,31,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1996,1997,1136,-2722,-1586,2200,9,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1997,1998,1014,-983,31,1870,59,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1998,1999,1236,-1600,-364,1930,47,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1999): Glas. unders. i Norge - 1998, NVE Rap. 5-1999, 119p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,1999,2000,1286,-1092,194,1840,66,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2000): Glas. unders. i Norge i 1999, NVE Rap. 2-2000, 140p.",Homogenized,SCA
NO,HELLSTUGUBREEN,300,61.56,8.44,Scandinavia,Scandinavia South East,2000,2001,847,-1209,-361,1910,48,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2001): Glac. invest. in Norway in 2000, NVE Report 2-2001, 122p.",Homogenized,SCA
